n_days,bh_cum,sharpe,maxdd,avg_ret_1d,vol_1d,group
838,24.977413422182256,1.3184674206209226,0.5351429092039175,0.005584642745955583,0.06723977689078343,0
838,29.6975177095923,1.2432697874686045,0.6535112261170377,0.006824250482613566,0.08713444101925497,1
838,18.285713641661683,1.261922827436201,0.7297004486219817,0.006071210723573956,0.07637351531584192,2
