n_days,bh_cum,sharpe,maxdd,avg_ret_1d,vol_1d,group
838,8.84661030082745,2.6220688883324565,0.1691120021753143,0.0028782960300799926,0.017425756116473744,0
838,8.518031071725645,1.70754144851153,0.2754801464516503,0.0030480733218419013,0.028337036249033113,1
838,7.995488871879781,1.3769375290007309,0.3743612429177753,0.0032232633893618063,0.037160523953195905,2
