n_days,bh_cum,sharpe,maxdd,avg_ret_1d,vol_1d,group
838,6.859478920078911,1.5721405060675893,0.24908214779563242,0.0028307051364489712,0.028582719407700824,0
838,8.208187215429048,1.8066307854782835,0.24274942140029088,0.0029788021906204053,0.026174146475142004,1
838,9.458158187846822,1.3624762186028254,0.36160371225730936,0.003541314984332633,0.041260633989215825,2
