Date,Open,High,Low,Close,Volume
2025-10-21 13:30:00,239.38999938964844,240.13999938964844,238.91000366210938,239.88999938964844,1696703
2025-10-21 13:31:00,239.85450744628906,240.8699951171875,239.6800994873047,240.74000549316406,255476
2025-10-21 13:32:00,240.74000549316406,241.3800048828125,240.24000549316406,240.75990295410156,419845
2025-10-21 13:33:00,240.75,240.8699951171875,240.36000061035156,240.64999389648438,300769
2025-10-21 13:34:00,240.6999969482422,241.1300048828125,240.0500030517578,240.5399932861328,352948
2025-10-21 13:35:00,240.5399932861328,240.90989685058594,239.71580505371094,240.90989685058594,286797
2025-10-21 13:36:00,240.84500122070312,241.75,240.7801055908203,241.18170166015625,429638
2025-10-21 13:37:00,241.1300048828125,241.6898956298828,240.96499633789062,241.61000061035156,197183
2025-10-21 13:38:00,241.50999450683594,242.25999450683594,241.18099975585938,241.58999633789062,330159
2025-10-21 13:39:00,241.5399932861328,241.83999633789062,240.79010009765625,240.9398956298828,292694
2025-10-21 13:40:00,240.8699951171875,240.94000244140625,239.63999938964844,240.27999877929688,356175
2025-10-21 13:41:00,240.2100067138672,240.27999877929688,239.16009521484375,239.77999877929688,319579
2025-10-21 13:42:00,239.74000549316406,239.82000732421875,239.00999450683594,239.3800048828125,244431
2025-10-21 13:43:00,239.35450744628906,239.4499053955078,238.85060119628906,239.42999267578125,284950
2025-10-21 13:44:00,239.27000427246094,239.85000610351562,239.00999450683594,239.61669921875,271093
2025-10-21 13:45:00,239.57200622558594,239.58990478515625,239.02000427246094,239.42999267578125,196024
2025-10-21 13:46:00,239.40499877929688,239.8000030517578,239.32000732421875,239.58999633789062,197188
2025-10-21 13:47:00,239.43600463867188,239.49989318847656,238.51499938964844,238.9600067138672,260154
2025-10-21 13:48:00,238.9499969482422,239.30990600585938,238.3800048828125,238.46400451660156,200026
2025-10-21 13:49:00,238.52499389648438,238.6999969482422,238.14999389648438,238.5189971923828,187936
2025-10-21 13:50:00,238.53590393066406,239.08999633789062,238.27999877929688,239.0540008544922,192931
2025-10-21 13:51:00,239.0449981689453,239.10000610351562,238.50999450683594,238.5500030517578,130250
2025-10-21 13:52:00,238.50999450683594,239.25,238.4199981689453,239.125,169558
2025-10-21 13:53:00,239.14990234375,239.75,239.05999755859375,239.2427978515625,206630
2025-10-21 13:54:00,239.36000061035156,239.47999572753906,239.1132049560547,239.2888946533203,112557
2025-10-21 13:55:00,239.27999877929688,239.3800048828125,237.8800048828125,237.92999267578125,439922
2025-10-21 13:56:00,237.9792938232422,238.11000061035156,237.6999969482422,238.0998992919922,248074
2025-10-21 13:57:00,238.07000732421875,238.3000030517578,237.91000366210938,237.93800354003906,122123
2025-10-21 13:58:00,237.94500732421875,238.3385009765625,237.8000030517578,238.19000244140625,137846
2025-10-21 13:59:00,238.25,238.35000610351562,237.94000244140625,237.97500610351562,149543
2025-10-21 14:00:00,237.97000122070312,238.2899932861328,237.5500030517578,237.68499755859375,291598
2025-10-21 14:01:00,237.72999572753906,238.0,237.5399932861328,237.92909240722656,196676
2025-10-21 14:02:00,237.9499969482422,238.13079833984375,237.55029296875,237.66000366210938,123416
2025-10-21 14:03:00,237.70399475097656,238.07000732421875,237.13999938964844,237.13999938964844,227534
2025-10-21 14:04:00,237.11000061035156,237.4499969482422,236.75,237.02000427246094,364883
2025-10-21 14:05:00,237.0500030517578,237.5800018310547,237.0500030517578,237.50999450683594,164856
2025-10-21 14:06:00,237.55499267578125,237.72999572753906,237.3000030517578,237.47000122070312,225047
2025-10-21 14:07:00,237.48989868164062,237.7100067138672,237.22999572753906,237.5399932861328,139706
2025-10-21 14:08:00,237.5,237.67999267578125,236.99000549316406,237.1999969482422,121694
2025-10-21 14:09:00,237.25999450683594,237.3300018310547,237.0,237.13999938964844,101798
2025-10-21 14:10:00,237.1199951171875,237.3000030517578,236.91000366210938,236.95550537109375,149224
2025-10-21 14:11:00,236.9499969482422,237.13999938964844,236.5399932861328,236.68499755859375,236908
2025-10-21 14:12:00,236.69000244140625,237.08999633789062,236.5399932861328,236.89999389648438,159786
2025-10-21 14:13:00,236.9499969482422,237.14950561523438,236.8000030517578,237.0800018310547,123378
2025-10-21 14:14:00,237.02999877929688,237.61000061035156,236.91000366210938,237.46499633789062,176108
2025-10-21 14:15:00,237.42999267578125,237.4897003173828,237.14999389648438,237.31829833984375,152950
2025-10-21 14:16:00,237.30999755859375,237.30999755859375,236.86000061035156,237.1199951171875,211770
2025-10-21 14:17:00,237.0749969482422,237.60000610351562,237.0749969482422,237.4499969482422,155369
2025-10-21 14:18:00,237.51499938964844,237.54739379882812,237.10000610351562,237.32760620117188,83604
2025-10-21 14:19:00,237.36000061035156,237.45989990234375,237.17999267578125,237.40499877929688,106976
2025-10-21 14:20:00,237.3730926513672,238.3000030517578,237.3730926513672,237.97999572753906,337339
2025-10-21 14:21:00,237.97999572753906,238.11000061035156,237.7100067138672,237.80999755859375,163926
2025-10-21 14:22:00,237.82000732421875,237.92080688476562,237.6300048828125,237.80499267578125,111621
2025-10-21 14:23:00,237.82000732421875,237.99000549316406,237.66000366210938,237.7050018310547,102228
2025-10-21 14:24:00,237.66000366210938,238.24899291992188,237.33999633789062,237.42999267578125,227128
2025-10-21 14:25:00,237.43499755859375,237.47000122070312,236.97000122070312,237.1300048828125,189996
2025-10-21 14:26:00,237.17550659179688,237.20919799804688,235.8000030517578,235.90989685058594,404509
2025-10-21 14:27:00,235.8583984375,235.94000244140625,235.27000427246094,235.3699951171875,275220
2025-10-21 14:28:00,235.3699951171875,235.63900756835938,234.82000732421875,234.89999389648438,416594
2025-10-21 14:29:00,234.9199981689453,235.3000030517578,234.60009765625,235.13999938964844,287959
2025-10-21 14:30:00,235.1300048828125,235.4499969482422,235.08999633789062,235.2471923828125,180250
2025-10-21 14:31:00,235.25,235.4965057373047,234.94000244140625,235.0,234673
2025-10-21 14:32:00,234.97250366210938,235.16000366210938,234.17999267578125,234.19000244140625,333414
2025-10-21 14:33:00,234.23500061035156,234.9199981689453,234.02000427246094,234.82000732421875,362171
2025-10-21 14:34:00,234.8300018310547,235.0,234.7111053466797,234.9199981689453,181395
2025-10-21 14:35:00,234.97500610351562,235.19529724121094,234.80499267578125,235.1300048828125,170024
2025-10-21 14:36:00,235.11500549316406,235.17999267578125,234.8800048828125,234.8800048828125,150705
2025-10-21 14:37:00,234.88999938964844,235.2100067138672,234.50999450683594,235.0850067138672,223399
2025-10-21 14:38:00,235.07000732421875,235.14990234375,234.82000732421875,235.0850067138672,100195
2025-10-21 14:39:00,235.08749389648438,235.16000366210938,234.8800048828125,234.89999389648438,121741
2025-10-21 14:40:00,234.9246063232422,235.39999389648438,234.8800048828125,235.30999755859375,204390
2025-10-21 14:41:00,235.36990356445312,235.6199951171875,234.97140502929688,235.60000610351562,187911
2025-10-21 14:42:00,235.5800018310547,235.6999969482422,235.39999389648438,235.66799926757812,113677
2025-10-21 14:43:00,235.697998046875,235.77000427246094,235.1699981689453,235.2100067138672,191188
2025-10-21 14:44:00,235.2100067138672,235.30999755859375,235.05999755859375,235.09500122070312,111728
2025-10-21 14:45:00,235.09500122070312,235.17930603027344,234.5301055908203,234.83999633789062,214906
