Date,Open,High,Low,Close,Volume
2025-10-21 13:30:00,261.8800048828125,262.9700012207031,261.8800048828125,262.54998779296875,2166148
2025-10-21 13:31:00,262.5,263.09991455078125,262.1700134277344,262.2699890136719,473365
2025-10-21 13:32:00,262.3099060058594,262.80999755859375,262.0299987792969,262.24798583984375,502743
2025-10-21 13:33:00,262.20001220703125,262.8500061035156,262.1199951171875,262.6400146484375,399510
2025-10-21 13:34:00,262.7049865722656,263.30999755859375,262.510009765625,263.30999755859375,646203
2025-10-21 13:35:00,263.2900085449219,263.8599853515625,263.1099853515625,263.6449890136719,474153
2025-10-21 13:36:00,263.639404296875,264.3399963378906,263.5899963378906,263.80499267578125,535069
2025-10-21 13:37:00,263.82000732421875,264.2900085449219,263.67999267578125,263.8599853515625,467014
2025-10-21 13:38:00,263.8299865722656,264.2699890136719,263.70001220703125,264.2049865722656,352416
2025-10-21 13:39:00,264.2200012207031,264.82000732421875,264.20001220703125,264.739990234375,534101
2025-10-21 13:40:00,264.739990234375,265.0,264.3110046386719,264.6700134277344,563437
2025-10-21 13:41:00,264.6700134277344,264.989990234375,264.010009765625,264.14801025390625,452722
2025-10-21 13:42:00,264.17999267578125,264.2298889160156,263.510009765625,263.82501220703125,330944
2025-10-21 13:43:00,263.8599853515625,265.0,263.8599853515625,264.7681884765625,440134
2025-10-21 13:44:00,264.7200012207031,264.8035888671875,264.2099914550781,264.3999938964844,237536
2025-10-21 13:45:00,264.4200134277344,264.5205078125,263.5799865722656,263.9519958496094,230618
2025-10-21 13:46:00,263.97930908203125,264.3999938964844,263.9200134277344,264.1499938964844,181453
2025-10-21 13:47:00,264.0899963378906,264.2492980957031,263.635009765625,263.8088073730469,261110
2025-10-21 13:48:00,263.7799987792969,264.06500244140625,263.5799865722656,263.6700134277344,176536
2025-10-21 13:49:00,263.6400146484375,263.7200012207031,263.260009765625,263.67498779296875,274313
2025-10-21 13:50:00,263.67608642578125,264.010009765625,263.5899963378906,263.9750061035156,170197
2025-10-21 13:51:00,263.9913024902344,264.57000732421875,263.875,264.45001220703125,268137
2025-10-21 13:52:00,264.4330139160156,265.25,264.1099853515625,265.247802734375,917306
2025-10-21 13:53:00,265.17999267578125,265.2900085449219,264.2701110839844,264.2701110839844,352652
2025-10-21 13:54:00,264.2900085449219,264.2958068847656,263.54998779296875,263.572998046875,276089
2025-10-21 13:55:00,263.64990234375,263.64990234375,263.04998779296875,263.1600036621094,273854
2025-10-21 13:56:00,263.1499938964844,263.4984130859375,262.94000244140625,263.3550109863281,247433
2025-10-21 13:57:00,263.3949890136719,263.7699890136719,263.29998779296875,263.6990966796875,208348
2025-10-21 13:58:00,263.6702880859375,264.0400085449219,263.625,263.7650146484375,233663
2025-10-21 13:59:00,263.7349853515625,263.889892578125,263.3399963378906,263.80499267578125,173316
2025-10-21 14:00:00,263.7900085449219,264.2099914550781,263.6709899902344,264.20001220703125,183611
2025-10-21 14:01:00,264.1700134277344,264.2200012207031,263.79998779296875,264.0899963378906,169812
2025-10-21 14:02:00,264.05999755859375,264.1099853515625,263.54010009765625,263.7384948730469,187554
2025-10-21 14:03:00,263.739990234375,264.6000061035156,263.739990234375,264.57000732421875,288422
2025-10-21 14:04:00,264.57000732421875,264.58990478515625,264.1300048828125,264.2101135253906,200109
2025-10-21 14:05:00,264.2200012207031,264.5,264.1000061035156,264.32501220703125,121716
2025-10-21 14:06:00,264.3500061035156,264.5350036621094,264.04058837890625,264.1099853515625,120805
