Date,Open,High,Low,Close,Volume
2025-10-21 13:30:00,445.7550048828125,447.04998779296875,445.1700134277344,446.5303955078125,2112014
2025-10-21 13:31:00,446.6199951171875,446.739990234375,444.42999267578125,445.46990966796875,410043
2025-10-21 13:32:00,445.3399963378906,447.1698913574219,444.8599853515625,445.2499084472656,452291
2025-10-21 13:33:00,445.0899963378906,445.70989990234375,444.8922119140625,445.260009765625,273041
2025-10-21 13:34:00,445.2850036621094,445.6000061035156,444.57000732421875,444.70001220703125,287493
2025-10-21 13:35:00,444.75,445.8699951171875,444.44000244140625,445.18011474609375,363354
2025-10-21 13:36:00,445.2998962402344,446.1099853515625,445.2174987792969,445.8962097167969,245364
2025-10-21 13:37:00,445.9056091308594,447.489990234375,445.4800109863281,446.8500061035156,416440
2025-10-21 13:38:00,446.92999267578125,447.3324890136719,446.53448486328125,447.2149963378906,291268
2025-10-21 13:39:00,447.2149963378906,447.260009765625,446.4599914550781,446.6050109863281,183637
2025-10-21 13:40:00,446.57330322265625,448.3999938964844,446.2099914550781,448.37750244140625,419205
2025-10-21 13:41:00,448.3999938964844,448.75,445.82000732421875,445.9549865722656,475795
2025-10-21 13:42:00,445.94500732421875,446.0599060058594,443.79998779296875,443.8623962402344,558066
2025-10-21 13:43:00,443.86151123046875,444.4399108886719,443.6000061035156,443.9800109863281,311225
2025-10-21 13:44:00,443.989990234375,444.8599853515625,443.739990234375,443.9952087402344,292703
2025-10-21 13:45:00,443.94000244140625,444.34991455078125,443.2799987792969,443.8735046386719,336009
2025-10-21 13:46:00,443.6802062988281,444.3800048828125,443.0299987792969,444.1300048828125,290373
2025-10-21 13:47:00,444.05499267578125,444.3399963378906,443.7200012207031,444.0899963378906,182408
2025-10-21 13:48:00,443.9530029296875,444.6000061035156,442.6300048828125,442.70001220703125,320538
2025-10-21 13:49:00,442.7500915527344,443.55999755859375,442.54998779296875,443.5050048828125,280641
2025-10-21 13:50:00,443.5,444.45001220703125,443.3900146484375,444.4122009277344,263802
2025-10-21 13:51:00,444.4299011230469,444.4299011230469,443.8699951171875,444.3599853515625,170773
2025-10-21 13:52:00,444.32000732421875,444.510009765625,443.7815856933594,444.49200439453125,180662
2025-10-21 13:53:00,444.510009765625,444.67999267578125,443.8500061035156,444.1795959472656,180255
2025-10-21 13:54:00,444.2124938964844,444.41729736328125,443.8399963378906,444.010009765625,158295
2025-10-21 13:55:00,443.9949951171875,444.3800048828125,443.79998779296875,444.1199951171875,203566
2025-10-21 13:56:00,444.1199951171875,444.3399963378906,443.0273132324219,443.1351013183594,227070
2025-10-21 13:57:00,443.1000061035156,443.32000732421875,442.1199951171875,442.3825988769531,286963
2025-10-21 13:58:00,442.3900146484375,443.1173095703125,442.29998779296875,443.07501220703125,226328
2025-10-21 13:59:00,443.1199951171875,443.239990234375,442.80999755859375,443.0400085449219,140648
2025-10-21 14:00:00,443.05999755859375,443.3909912109375,442.20001220703125,442.375,216604
2025-10-21 14:01:00,442.364013671875,442.9700012207031,442.04998779296875,442.8799133300781,164232
2025-10-21 14:02:00,442.8800048828125,443.1400146484375,442.5799865722656,442.7300109863281,165020
2025-10-21 14:03:00,442.7699890136719,443.1600036621094,442.2601013183594,443.0375061035156,200049
2025-10-21 14:04:00,443.05999755859375,443.6199951171875,442.9100036621094,443.24249267578125,213483
2025-10-21 14:05:00,443.260009765625,443.8699951171875,443.0,443.8644104003906,193688
2025-10-21 14:06:00,443.8800048828125,444.30999755859375,443.75,444.1000061035156,248286
2025-10-21 14:07:00,444.1000061035156,444.1499938964844,443.42999267578125,443.8247985839844,148726
2025-10-21 14:08:00,443.8599853515625,444.19000244140625,443.6099853515625,443.79998779296875,154449
2025-10-21 14:09:00,443.8500061035156,444.0899963378906,443.45001220703125,443.5199890136719,139616
2025-10-21 14:10:00,443.5299987792969,444.45001220703125,443.1499938964844,444.2934875488281,268519
2025-10-21 14:11:00,444.30999755859375,444.57000732421875,444.07000732421875,444.0899963378906,195935
2025-10-21 14:12:00,444.07501220703125,444.21990966796875,443.5,443.6400146484375,160971
2025-10-21 14:13:00,443.6600036621094,444.10540771484375,443.60198974609375,444.07000732421875,122645
2025-10-21 14:14:00,444.0950012207031,444.7300109863281,444.0,444.4599914550781,176068
2025-10-21 14:15:00,444.4779968261719,445.0299987792969,444.43011474609375,444.898193359375,225840
2025-10-21 14:16:00,444.90740966796875,445.5899963378906,444.90740966796875,445.489013671875,248192
2025-10-21 14:17:00,445.5249938964844,446.0899963378906,445.3599853515625,445.8999938964844,299112
2025-10-21 14:18:00,445.8699951171875,446.0799865722656,445.52099609375,445.8500061035156,221971
2025-10-21 14:19:00,445.875,446.4898986816406,445.80010986328125,446.1499938964844,255095
2025-10-21 14:20:00,446.1000061035156,446.5899963378906,446.04998779296875,446.30999755859375,226340
2025-10-21 14:21:00,446.30999755859375,446.6000061035156,445.8399963378906,446.1000061035156,214994
2025-10-21 14:22:00,446.1536865234375,446.5400085449219,445.82000732421875,446.4118957519531,192799
2025-10-21 14:23:00,446.4100036621094,446.4599914550781,445.5202941894531,445.57598876953125,188874
2025-10-21 14:24:00,445.5849914550781,446.5299987792969,445.45001220703125,446.16351318359375,223257
2025-10-21 14:25:00,446.1532897949219,446.6499938964844,445.6000061035156,445.8179931640625,231631
2025-10-21 14:26:00,445.81500244140625,446.2200012207031,444.9599914550781,445.0799865722656,245574
2025-10-21 14:27:00,445.0299987792969,445.7300109863281,444.9400939941406,445.1709899902344,157409
2025-10-21 14:28:00,445.28948974609375,445.3999938964844,444.6400146484375,444.70599365234375,144810
2025-10-21 14:29:00,444.8500061035156,445.2398986816406,444.6910095214844,444.75,131245
2025-10-21 14:30:00,444.70001220703125,445.1799011230469,444.5,445.0899963378906,168278
2025-10-21 14:31:00,445.04998779296875,445.29998779296875,444.7699890136719,444.95001220703125,215563
2025-10-21 14:32:00,445.04998779296875,445.2799987792969,444.1000061035156,444.1412048339844,127661
2025-10-21 14:33:00,444.239990234375,444.57000732421875,443.9599914550781,444.46868896484375,168745
2025-10-21 14:34:00,444.4460144042969,444.7900085449219,444.1199951171875,444.62109375,183029
2025-10-21 14:35:00,444.635009765625,444.8489990234375,444.35009765625,444.5899963378906,106912
2025-10-21 14:36:00,444.6099853515625,445.20001220703125,444.489990234375,445.07000732421875,157132
2025-10-21 14:37:00,444.9549865722656,445.489990234375,444.760009765625,445.20001220703125,181301
2025-10-21 14:38:00,445.20001220703125,445.3500061035156,444.6000061035156,445.0422058105469,102655
2025-10-21 14:39:00,445.0249938964844,445.1899108886719,444.7300109863281,445.0400085449219,69571
2025-10-21 14:40:00,444.9599914550781,445.760009765625,444.9599914550781,445.29998779296875,198273
2025-10-21 14:41:00,445.2641906738281,445.6629943847656,445.07000732421875,445.45001220703125,104502
2025-10-21 14:42:00,445.4287109375,445.7300109863281,445.15008544921875,445.5400085449219,109466
2025-10-21 14:43:00,445.5072937011719,445.6000061035156,444.8800048828125,445.2898864746094,120911
2025-10-21 14:44:00,445.2349853515625,445.3299865722656,444.9800109863281,445.2449951171875,67696
2025-10-21 14:45:00,445.25750732421875,445.30999755859375,444.2900085449219,444.42999267578125,177023
