n_days,bh_cum,sharpe,maxdd,avg_ret_1d,vol_1d,group
838,0.5817925827750483,0.7434337492098606,0.17112215938716913,0.0006390250285740328,0.013645073085470071,0
838,0.6310773101692633,0.7112329213921584,0.21370367637715293,0.0007109046919589177,0.01586718188178465,1
838,0.6438291720880553,0.6331252272310283,0.3625254151299754,0.0007845561203787508,0.01967137268943037,2
