n_days,bh_cum,sharpe,maxdd,avg_ret_1d,vol_1d,group
838,4.736036537274499,1.754440488752016,0.15336328689557466,0.002290545985247223,0.02072529133503972,0
838,6.0104136965210975,1.6932866570913012,0.4247139661272674,0.0026230181902040517,0.024590711039975666,1
838,5.497394097420103,1.292800986450441,0.4362837817217863,0.002756371877272293,0.033845926407662895,2
