n_days,bh_cum,sharpe,maxdd,avg_ret_1d,vol_1d,group
897,5.990612250530109,1.2008820974704086,0.3616037122573096,0.0027645913430525975,0.036545242129830235,-1
1,0.0,0.0,-0.0,0.0,,0
1616,7.920932557240381,1.361370674411276,0.2824578833238873,0.0015156530029640906,0.017673544736308378,1
