n_days,bh_cum,sharpe,maxdd,avg_ret_1d,vol_1d,group
710,8.528673283193209,1.6987234821818828,0.3569928206758973,0.003750385433921233,0.035047212624976634,-1
1,0.0,0.0,-0.0,0.0,,0
1803,8.678077881506493,1.4584447741791708,0.30579110894324957,0.0013711313363181268,0.014924140816387302,1
