Date,symbol,ret,weight,pos,ATR_14,equity,sharpe_rolling
2016-03-17,AAPL,-3.323681589392367e-05,0.020661854430475718,0.008846656594080137,0.4573215757097522,0.9970301558118085,-1.4958561694797816
2016-03-18,AAPL,2.3434041324962017e-05,0.020882011814049792,0.0071703084820834454,0.45250007084437854,0.9970535202576821,-1.4640556494528796
2016-03-21,AAPL,-1.970406093575997e-06,0.02226125356595267,0.0071040284061383374,0.4244644982474196,0.9970515556573502,-1.46671265473403
2016-03-22,AAPL,0.0,0.02151016125267501,0.00434115732929495,0.43928595951625354,0.9970515556573502,-1.46671265473403
2016-03-23,AAPL,-0.00011891941839258528,0.021589149383165262,0.00032593335541498714,0.43767874581473265,0.996932986866244,-1.6224120697887747
2016-03-24,AAPL,-9.357381709042957e-05,0.02252660564521988,-0.0,0.4194645200456897,0.9968397000412795,-1.745495626083777
2016-03-28,AAPL,-0.00010232492337490035,0.023444834365437817,-0.0,0.4030359813145229,0.9967376984953558,-1.8795737372674242
2016-03-29,AAPL,0.0005549727743269987,0.022038728815027043,0.003649260480947049,0.4287503106253493,0.997290860781166,-0.8208651964553867
2016-03-30,AAPL,0.0,0.020799923456801577,0.005408138904193069,0.45428589412144305,0.997290860781166,-0.4369877881606532
2016-03-31,AAPL,-0.00010821422313745146,0.021713166649950513,0.005713640375718187,0.435178892953056,0.9971829397254245,-0.5912929743626302
2016-04-01,AAPL,0.0001992216448805749,0.021115316459407143,0.008181555935373345,0.44750036512102476,0.9973816001509234,0.16874025446904334
2016-04-04,AAPL,0.00021693254991071134,0.020250664153544155,0.010342994864507543,0.46660750252859984,0.997597964684678,0.44753245647363255
2016-04-05,AAPL,-0.00023873717103707384,0.021023036135404672,0.0041051234535237425,0.44946466173444527,0.9973598009687569,0.1373838939023911
2016-04-06,AAPL,0.0,0.020981347989730146,0.0026665824605191673,0.4503577096121654,0.9973598009687569,0.1373838939023911
2016-04-07,AAPL,-0.0004575957474413526,0.019930310554494533,-0.0,0.4741076060703825,0.9969034133651646,-0.42979844992438077
2016-04-08,AAPL,2.2035120569358315e-05,0.01971496768845825,-0.0,0.47928619384765625,0.9969253802520741,-0.40268785162127774
2016-04-11,AAPL,6.531612137350319e-05,0.02013507709043107,-0.0,0.46928610120500835,0.996990495551211,-0.3222093501804407
2016-04-12,AAPL,0.00026226313611109445,0.02032065797005249,0.0011645648041256546,0.46500028882707845,0.9972519694052472,-0.0005050245219888473
2016-04-13,AAPL,0.0,0.01976653070431551,0.0019178740144582263,0.47803592681884793,0.9972519694052472,-0.0005050245219888473
2016-04-14,AAPL,1.058500155691244e-05,0.019990558567983464,0.006331270898541413,0.47267872946602985,0.9972625253188959,0.08595382096444967
2016-04-15,AAPL,-0.00040123780009101767,0.018959161332224826,0.002068059651527106,0.49839292253766815,0.9968623858971237,-0.40884091458471855
2016-04-18,AAPL,-0.0004090406955620367,0.018959166514845475,-0.0,0.4983927862984801,0.9964546286134167,-0.8009353764330761
2016-04-19,AAPL,0.0,0.019641810100757162,-0.0,0.48107133592878143,0.9964546286134167,-1.588056689110954
2016-04-20,AAPL,0.0,0.01893203808332382,-0.0,0.49910695212227985,0.9964546286134167,-1.588056689110954
2016-04-21,AAPL,0.0,0.019061617880047392,-0.0,0.49571405138288227,0.9964546286134167,-1.6637669372920778
2016-04-22,AAPL,0.0,0.019297979285644366,-0.0,0.4896425519670761,0.9964546286134167,-0.8566485690369389
2016-04-25,AAPL,0.0,0.019678346025482473,-0.0,0.48017815181187246,0.9964546286134167,-0.8566485690369389
2016-04-26,AAPL,0.0,0.019967957418362953,-0.0,0.47321374075753375,0.9964546286134167,-0.8566485690369389
2016-04-27,AAPL,0.0,0.016367173885871788,-0.0,0.5773209163120819,0.9964546286134167,-0.8566485690369389
2016-04-28,AAPL,0.0,0.015400195657452227,-0.0,0.6135708945138116,0.9964546286134167,-0.8566485690369389
2016-04-29,AAPL,0.0,0.015236126577481598,-0.0,0.6201780864170622,0.9964546286134167,-0.8566485690369389
2016-05-02,AAPL,0.0,0.015306642095035258,-0.0,0.6173210144042971,0.9964546286134167,-0.8566485690369389
2016-05-03,AAPL,0.0,0.015218594924304298,-0.0,0.6208925247192383,0.9964546286134167,-0.45158486209828413
2016-05-04,AAPL,0.0,0.014784869356696524,-0.0,0.6391068867274695,0.9964546286134167,-0.6239552870805543
2016-05-05,AAPL,0.0,0.015236119883415344,-0.0,0.620178358895438,0.9964546286134167,-0.6205020239211179
2016-05-06,AAPL,0.0,0.01583334566138484,-0.0,0.5967855453491203,0.9964546286134167,-0.4891094240955995
2016-05-09,AAPL,0.0,0.016117890821502508,-0.0,0.5862498964582163,0.9964546286134167,-0.4891094240955995
2016-05-10,AAPL,0.0,0.016402676761175242,-0.0,0.5760713304792124,0.9964546286134167,-0.4891094240955995
2016-05-11,AAPL,0.0,0.01666090534426969,-0.0,0.5671427590506409,0.9964546286134167,-0.4891094240955995
2016-05-12,AAPL,0.0,0.01593346577425893,-0.0,0.5930355616978229,0.9964546286134167,-0.4891094240955995
2016-05-13,AAPL,0.0,0.01569713427302595,-0.0,0.6019641331263943,0.9964546286134167,-0.06799323115528878
2016-05-16,AAPL,0.0,0.014621451728898562,0.0017097127534760816,0.6462499073573513,0.9964546286134167,-0.016972518389717417
2016-05-17,AAPL,0.0,0.018115385724323002,0.0001357362198322978,0.5216069902692512,0.9964546286134167,-0.2277680416290549
2016-05-18,AAPL,0.00020733188190777155,0.019382796737740696,0.004226221587541145,0.4874999182564864,0.9966612254268029,0.6493206752906268
2016-05-19,AAPL,-7.379250038139458e-05,0.020312873520071953,0.008186927500534444,0.4651784896850581,0.9965876793029455,0.5396695896249237
2016-05-20,AAPL,0.00021994924042105998,0.02066993334971617,0.009861623993478326,0.45714282989501903,0.9968068780060212,0.8532580662742622
2016-05-23,AAPL,0.0002626612067699647,0.02077543136443993,0.005508294554791819,0.4548214503696979,0.9970687005035149,1.2158288405822624
2016-05-24,AAPL,0.0,0.0211237668227485,0.009285560133087503,0.44732134682791475,0.9970687005035149,1.277020563324081
2016-05-25,AAPL,0.0003711226164932321,0.02084911262974086,0.010201010418119046,0.4532141004289892,0.9974387352484694,0.8056285320094667
2016-05-26,AAPL,0.00016533645464081358,0.020454208043563255,0.011819566756457345,0.46196419852120485,0.9976036482326768,1.0024765428824758
2016-05-27,AAPL,-1.2223469316218058e-05,0.020422629997503494,0.010048806968304165,0.46267850058419313,0.9975914540550929,0.7647150093958907
2016-05-31,AAPL,-9.972142723961505e-05,0.020328478180098152,0.006940539124235285,0.4648214067731585,0.9974919728114925,0.6014099752619334
2016-06-01,AAPL,0.0,0.020005683299259665,0.0011430981509472687,0.4723213740757536,0.9974919728114925,0.9452410144909709
2016-06-02,AAPL,-0.0001503571302291083,0.021191439180795413,-0.0,0.4458928789411277,0.997341992781034,0.9572726126782711
2016-06-03,AAPL,4.337109201878609e-05,0.0219382339120132,-0.0,0.43071433476039395,0.997385248592377,0.9994492167313098
2016-06-06,AAPL,0.00015906991711337577,0.02151892399420784,-0.0,0.4391070774623331,0.9975439025812007,1.2340857849484153
2016-06-07,AAPL,8.727164830836856e-05,0.021920054198637733,-0.0,0.43107155391148233,0.997630959881839,1.3734090037771813
2016-06-08,AAPL,0.0,0.02271030870843583,0.0011062763228060068,0.4160714830671048,0.997630959881839,1.3734090037771813
2016-06-09,AAPL,0.0,0.022270631929196746,0.004342205606016284,0.4242857524326877,0.997630959881839,1.3734090037771813
2016-06-10,AAPL,-0.00018326052288861482,0.02232701815820967,0.002068972434859447,0.42321423121861124,0.9974481335104812,0.6333653598798243
2016-06-13,AAPL,-0.00033661215304412546,0.02228001104054388,-0.0,0.4241071428571436,0.9971123803467103,0.13162365511734653
2016-06-14,AAPL,2.746725518113148e-05,0.022214529786265386,-0.0,0.4253572736467642,0.9971397682869056,0.1379890471629055
2016-06-15,AAPL,-7.293908084389661e-05,0.022651965014798756,-0.0,0.41714314052036905,0.9970670378287338,0.025805127866402953
2016-06-16,AAPL,0.0,0.02305664404181884,-0.0,0.4098216465541305,0.9970670378287338,0.025805127866402953
2016-06-17,AAPL,0.0,0.022066306079451117,-0.0,0.4282144818987175,0.9970670378287338,0.21434282950034053
2016-06-20,AAPL,0.0,0.022103176257988,-0.0,0.42750017983572874,0.9970670378287338,0.36364006404898197
2016-06-21,AAPL,0.0,0.0219746700300111,-0.0,0.43000016893659393,0.9970670378287338,0.5280801656736024
2016-06-22,AAPL,0.0,0.022242541914759766,-0.0,0.42482158115931945,0.9970670378287338,-0.3962657814346755
2016-06-23,AAPL,0.0,0.022038735818029488,-0.0,0.4287501743861612,0.9970670378287338,-0.3962657814346755
2016-06-24,AAPL,0.0,0.022887111796573597,-0.0,0.41285732814243936,0.9970670378287338,-0.20552407576201373
2016-06-27,AAPL,0.0,0.022251897376256265,-0.0,0.4246429715837756,0.9970670378287338,-0.5687951083532259
2016-06-28,AAPL,0.0,0.021580342796362038,-0.0,0.4378573553902762,0.9970670378287338,-0.9803697622229078
2016-06-29,AAPL,0.0,0.022093938369442564,-0.0,0.4276789256504604,0.9970670378287338,-0.552559686360089
2016-06-30,AAPL,0.0,0.021820615639453478,-0.0,0.4330359867640904,0.9970670378287338,-0.552559686360089
2016-07-01,AAPL,0.0,0.022642277589951913,0.0058972648436141665,0.41732161385672456,0.9970670378287338,0.3426768071856376
2016-07-05,AAPL,0.0,0.022936718431702408,0.007109700119452156,0.4119644165039065,0.9970670378287338,0.2968593472704884
2016-07-06,AAPL,0.0001303910857022593,0.02302655286833372,0.004705904732919286,0.41035720280238586,0.9971970464823142,0.4295897891839097
2016-07-07,AAPL,9.882729113797147e-05,0.02376067178699488,0.0038421894630694333,0.39767864772251676,0.9972955967651489,0.09434407597057934
2016-07-08,AAPL,0.00018326918820795268,0.025233678178831088,0.0028386058812389227,0.37446430751255605,0.9974783703195714,0.4769875807537879
2016-07-11,AAPL,7.83014112208125e-05,0.025938736403605226,0.002935882253821813,0.3642857415335524,0.9975564742836298,0.6172031323774205
2016-07-12,AAPL,0.0,0.027205673277020243,0.006811711933727186,0.3473213740757536,0.9975564742836298,1.6055446449407962
2016-07-13,AAPL,-0.0001535926508510442,0.028236409953703124,0.003934960981591869,0.334642818995885,0.997403256940371,2.4443151687417193
2016-07-14,AAPL,0.0005596557641329527,0.026697803937866815,0.007705527280430541,0.3539284297398161,0.9979614594222826,3.208578281534643
2016-07-15,AAPL,-2.703057693759946e-06,0.03081830626924416,0.006590755499715195,0.30660711015973774,0.9979587618748816,3.202589913200476
2016-07-18,AAPL,0.00032758975534119387,0.03149704799970015,0.008998622186840785,0.29999991825648664,0.9982856829415249,3.721359493177484
2016-07-19,AAPL,0.0,0.03340595862052985,0.008228479432869962,0.28285707746233235,0.9982856829415249,3.721359493177484
2016-07-20,AAPL,3.0103272823594004e-05,0.03391990851018948,0.010467269795043034,0.27857126508440266,0.9983157346077943,3.7841522922451976
2016-07-21,AAPL,-0.00017984704150577222,0.033071891388307385,0.0021395312187267204,0.2857142857142857,0.9981361904764364,3.3486385032838015
2016-07-22,AAPL,-0.00025611229277576394,0.0331132760359105,-0.0,0.28535720280238536,0.997880555528191,2.738914732753324
2016-07-25,AAPL,-0.0004430343125262413,0.03212812525768158,-0.0,0.2941071646554127,0.9974384602022892,1.7331524546448347
2016-07-26,AAPL,0.0,0.03162881984680638,-0.0,0.2987500599452425,0.9974384602022892,1.7331524546448347
2016-07-27,AAPL,0.0,0.022574667538352546,0.006558089236487604,0.41857147216796875,0.9974384602022892,1.7331524546448347
2016-07-28,AAPL,0.0,0.021938233912013227,0.010031006890063851,0.4307143347603934,0.9974384602022892,1.7331524546448347
2016-07-29,AAPL,-2.7332856560269977e-05,0.02202956569910321,0.01123194466999049,0.42892864772251676,0.9974111973599288,1.6841558235552212
2016-08-01,AAPL,0.00038896927972393165,0.02096473799928349,0.014963742299355813,0.4507145200456892,0.9977991596749544,2.2546867348224215
2016-08-02,AAPL,-0.00031036898928593864,0.019983007653815686,0.013357286360000383,0.4728573390415734,0.9974894737582557,1.6755259502113553
2016-08-03,AAPL,0.0002505521669101461,0.02057348678598566,0.005535736650596123,0.4592858723231722,0.9977393969073758,2.04575162095933
2016-08-04,AAPL,0.0,0.02063768008409341,0.0030047341709685442,0.45785726819719563,0.9977393969073758,2.04575162095933
2016-08-05,AAPL,0.00031384411702684484,0.020438397788911763,0.006210839782045152,0.46232155391148183,0.9980525315474211,2.4814462549306855
2016-08-08,AAPL,0.00016924228683837296,0.020013245588216905,0.004309659442918335,0.4721429007393976,0.9982214442402452,2.728313484212013
2016-08-09,AAPL,8.12561041538764e-05,0.019855543411473293,0.007787940598540835,0.47589288439069477,0.998302555825887,2.8520078028938833
2016-08-10,AAPL,-0.00014780757328098704,0.0204147492127099,0.004203754932955779,0.46285711015973746,0.9981549991477101,2.6018674264414314
2016-08-11,AAPL,0.0,0.020446302873661764,0.003928941806909608,0.4621428080967492,0.9981549991477101,2.6018674264414314
2016-08-12,AAPL,4.736010102809493e-05,0.02149269712353627,0.0013978029613350245,0.43964290618896434,0.9982022718693113,2.379464815532547
2016-08-15,AAPL,0.0002582785336687295,0.02157155680984041,0.0022018136595087136,0.43803569248744395,0.9984600860883944,2.8561348334748082
2016-08-16,AAPL,-1.970485273264989e-05,0.02961109014457923,0.0015497555963307806,0.31910719190325004,0.9984404115794386,2.5156822680641495
2016-08-17,AAPL,-4.331374169371558e-05,0.030622110298915782,0.0034445287390190977,0.3085715430123455,0.9983971653893549,2.0768906780652974
2016-08-18,AAPL,0.0,0.031144796417271515,0.0033059977416516474,0.30339295523507176,0.9983971653893549,2.0768906780652974
2016-08-19,AAPL,7.99459555546415e-05,0.032304646182868726,0.0035098010414805667,0.29250008719307935,0.9984769832047651,1.6834223510613175
2016-08-22,AAPL,-0.000251087233076159,0.033448167966575286,-0.0,0.2825001307896195,0.9982262783817619,0.9953446610103792
2016-08-23,AAPL,0.00010480374522073203,0.03465290437321946,-0.0,0.27267878396170353,0.998330896234314,1.178836186873313
2016-08-24,AAPL,-0.0002610507249347274,0.033660939205491146,-0.0,0.28071444375174287,0.9980702812301273,0.9055095381355356
2016-08-25,AAPL,0.0,0.03460758446656734,-0.0,0.27303586687360387,0.9980702812301273,0.9055095381355356
2016-08-26,AAPL,0.0,0.03366093920549118,-0.0,0.2807144437517426,0.9980702812301273,1.148868753388847
2016-08-29,AAPL,0.0,0.03319635683180832,-0.0,0.28464303697858384,0.9980702812301273,1.0809634768242307
2016-08-30,AAPL,0.0,0.03282567751950749,-0.0,0.28785732814243686,0.9980702812301273,0.8363779515178965
2016-08-31,AAPL,0.0,0.033133999309567425,-0.0,0.2851787294660278,0.9980702812301273,0.6995483666437377
2016-09-01,AAPL,0.0,0.03208915014808699,-0.0,0.2944643838064996,0.9980702812301273,0.6995483666437377
2016-09-02,AAPL,0.0,0.03246320019282801,0.002393810236030457,0.291071483067102,0.9980702812301273,0.6995483666437377
2016-09-06,AAPL,0.0,0.03292783274808329,0.002706518322109635,0.28696428026471643,0.9980702812301273,1.0014890818120776
2016-09-07,AAPL,0.00020178728704610868,0.03164774064476222,0.0069319421942463655,0.2985714503696974,0.9982716791244581,1.9188329595281768
2016-09-08,AAPL,-0.0008294546740538709,0.027474050027103722,-0.0,0.34392860957554255,0.9974436580142328,0.4166902818342091
2016-09-09,AAPL,0.0,0.025787044446334284,-0.0,0.3664286477225157,0.9974436580142328,0.5167846649616897
2016-09-12,AAPL,0.0,0.023835592482082692,-0.0,0.3964286531720835,0.9974436580142328,0.5167846649616897
2016-09-13,AAPL,0.0,0.02138844562339035,0.0004963928854716023,0.4417858123779297,0.9974436580142328,0.5167846649616897
2016-09-14,AAPL,0.0,0.018469462238043327,0.0056276267087658855,0.5116073063441683,0.9974436580142328,0.5167846649616897
2016-09-15,AAPL,0.0006279324950954438,0.016927382206038843,0.012541151533924254,0.5582145963396342,0.9980699852991269,1.2691805168268262
2016-09-16,AAPL,0.0,0.016687165653249268,0.01360829445893558,0.5662502561296731,0.9980699852991269,1.2691805168268262
2016-09-19,AAPL,-0.00019457658563703975,0.015800240515775936,0.010240019382042812,0.5980359486171177,0.9978757842491606,1.015357310607611
2016-09-20,AAPL,-1.3914083074964129e-06,0.015664595687151492,0.007490370384837441,0.603214536394392,0.9978743957965045,1.013610111829554
2016-09-21,AAPL,-2.758116840512662e-06,0.015382270970465716,0.002429219491289371,0.6142858777727407,0.9978716435423288,1.0101461233273632
2016-09-22,AAPL,0.00014494957993615803,0.015288937770469586,-0.0,0.6180358614240379,0.9980162846178905,1.1876054551159176
2016-09-23,AAPL,0.0,0.014465558375129499,-0.0,0.6532144546508797,0.9980162846178905,1.1876054551159176
2016-09-26,AAPL,0.0,0.01406192382543662,-0.0,0.6719643729073669,0.9980162846178905,1.1876054551159176
2016-09-27,AAPL,0.0,0.014386899674054307,-0.0,0.6567858287266327,0.9980162846178905,1.1876054551159176
